,Date,State,Population,Pop (mil),3 Day Pos Inc Avg,7 Day Pos Inc Avg,Positive Cases,Positive Cases per Mil,Positives Increase,Negative Cases,Negatives Increase,3 Day Testing Inc Avg,Total Tests,Tests per Mil,Total Tests Increase,Hospitalized,Hospitalized per Mil,Hospitalized Increase,3 Day Hospitalized Inc Avg,Deaths,Deaths per Mil,Deaths Increase,3 Day Deaths Inc Avg
376,2020-03-11,CT,"3,565,287",3.57,0.67,0,3.0,0.84,1.0,71.0,17.0,14.67,74.0,20.73,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2020-03-10,CT,"3,565,287",3.57,0.67,0,2.0,0.56,1.0,54.0,8.0,18.67,56.0,15.69,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,2020-03-09,CT,"3,565,287",3.57,0.33,0,1.0,0.28,0.0,46.0,17.0,15.67,47.0,13.17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2020-03-08,CT,"3,565,287",3.57,0,0,1.0,0.28,1.0,29.0,29.0,0,30.0,8.4,30.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
380,2020-03-07,CT,"3,565,287",3.57,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
381,2020-04-28,DC,"705,749",0.71,98.33,128.0,3994.0,5625.35,102.0,14891.0,367.0,527.67,18885.0,26598.59,469.0,0.0,0.0,0.0,0.0,190.0,267.61,5.0,8.33
382,2020-04-27,DC,"705,749",0.71,121.33,137.86,3892.0,5481.69,51.0,14524.0,297.0,627.67,18416.0,25938.03,348.0,0.0,0.0,0.0,0.0,185.0,260.56,7.0,10.67
383,2020-04-26,DC,"705,749",0.71,160.0,149.71,3841.0,5409.86,142.0,14227.0,624.0,712.67,18068.0,25447.89,766.0,0.0,0.0,0.0,0.0,178.0,250.7,13.0,13.0
384,2020-04-25,DC,"705,749",0.71,164.33,147.57,3699.0,5209.86,171.0,13603.0,598.0,600.0,17302.0,24369.01,769.0,0.0,0.0,0.0,0.0,165.0,232.39,12.0,12.67
385,2020-04-24,DC,"705,749",0.71,143.33,150.29,3528.0,4969.01,167.0,13005.0,436.0,531.33,16533.0,23285.92,603.0,0.0,0.0,0.0,0.0,153.0,215.49,14.0,13.67
386,2020-04-23,DC,"705,749",0.71,144.67,144.43,3361.0,4733.8,155.0,12569.0,273.0,605.67,15930.0,22436.62,428.0,0.0,0.0,0.0,0.0,139.0,195.77,12.0,11.33
387,2020-04-22,DC,"705,749",0.71,137.67,144.14,3206.0,4515.49,108.0,12296.0,455.0,601.0,15502.0,21833.8,563.0,0.0,0.0,0.0,0.0,127.0,178.87,15.0,10.33
388,2020-04-21,DC,"705,749",0.71,144.0,148.57,3098.0,4363.38,171.0,11841.0,655.0,557.0,14939.0,21040.85,826.0,0.0,0.0,0.0,0.0,112.0,157.75,7.0,7.0
389,2020-04-20,DC,"705,749",0.71,150.33,138.86,2927.0,4122.54,134.0,11186.0,280.0,490.0,14113.0,19877.46,414.0,0.0,0.0,0.0,0.0,105.0,147.89,9.0,6.33
390,2020-04-19,DC,"705,749",0.71,147.67,131.14,2793.0,3933.8,127.0,10906.0,304.0,516.33,13699.0,19294.37,431.0,0.0,0.0,0.0,0.0,96.0,135.21,5.0,5.0
391,2020-04-18,DC,"705,749",0.71,156.33,126.86,2666.0,3754.93,190.0,10602.0,435.0,581.0,13268.0,18687.32,625.0,0.0,0.0,0.0,0.0,91.0,128.17,5.0,6.33
392,2020-04-17,DC,"705,749",0.71,139.33,116.57,2476.0,3487.32,126.0,10167.0,367.0,453.0,12643.0,17807.04,493.0,0.0,0.0,0.0,0.0,86.0,121.13,5.0,6.33
393,2020-04-16,DC,"705,749",0.71,131.67,118.14,2350.0,3309.86,153.0,9800.0,472.0,405.33,12150.0,17112.68,625.0,0.0,0.0,0.0,0.0,81.0,114.08,9.0,9.33
394,2020-04-15,DC,"705,749",0.71,107.33,108.14,2197.0,3094.37,139.0,9328.0,102.0,295.0,11525.0,16232.39,241.0,0.0,0.0,0.0,0.0,72.0,101.41,5.0,7.33
395,2020-04-14,DC,"705,749",0.71,93.33,121.0,2058.0,2898.59,103.0,9226.0,247.0,415.0,11284.0,15892.96,350.0,0.0,0.0,0.0,0.0,67.0,94.37,14.0,6.67
396,2020-04-13,DC,"705,749",0.71,98.33,122.57,1955.0,2753.52,80.0,8979.0,214.0,526.33,10934.0,15400.0,294.0,0.0,0.0,0.0,0.0,53.0,74.65,3.0,5.0
397,2020-04-12,DC,"705,749",0.71,117.33,125.29,1875.0,2640.85,97.0,8765.0,504.0,638.67,10640.0,14985.92,601.0,0.0,0.0,0.0,0.0,50.0,70.42,3.0,6.0
398,2020-04-11,DC,"705,749",0.71,112.67,125.14,1778.0,2504.23,118.0,8261.0,566.0,585.33,10039.0,14139.44,684.0,0.0,0.0,0.0,0.0,47.0,66.2,9.0,6.67
399,2020-04-10,DC,"705,749",0.71,149.67,129.0,1660.0,2338.03,137.0,7695.0,494.0,510.67,9355.0,13176.06,631.0,0.0,0.0,0.0,0.0,38.0,53.52,6.0,5.33
400,2020-04-09,DC,"705,749",0.71,142.0,124.29,1523.0,2145.07,83.0,7201.0,358.0,423.67,8724.0,12287.32,441.0,0.0,0.0,0.0,0.0,32.0,45.07,5.0,2.67
401,2020-04-08,DC,"705,749",0.71,147.33,122.0,1440.0,2028.17,229.0,6843.0,231.0,483.0,8283.0,11666.2,460.0,0.0,0.0,0.0,0.0,27.0,38.03,5.0,1.67
402,2020-04-07,DC,"705,749",0.71,103.0,102.29,1211.0,1705.63,114.0,6612.0,256.0,461.67,7823.0,11018.31,370.0,0.0,0.0,0.0,0.0,22.0,30.99,-2.0,0.33
403,2020-04-06,DC,"705,749",0.71,113.33,99.43,1097.0,1545.07,99.0,6356.0,520.0,623.0,7453.0,10497.18,619.0,0.0,0.0,0.0,0.0,24.0,33.8,2.0,3.0
404,2020-04-05,DC,"705,749",0.71,115.0,93.71,998.0,1405.63,96.0,5836.0,300.0,588.0,6834.0,9625.35,396.0,0.0,0.0,0.0,0.0,22.0,30.99,1.0,3.33
405,2020-04-04,DC,"705,749",0.71,105.33,85.43,902.0,1270.42,145.0,5536.0,709.0,863.33,6438.0,9067.61,854.0,0.0,0.0,0.0,0.0,21.0,29.58,6.0,3.33
406,2020-04-03,DC,"705,749",0.71,87.33,70.0,757.0,1066.2,104.0,4827.0,410.0,609.0,5584.0,7864.79,514.0,0.0,0.0,0.0,0.0,15.0,21.13,3.0,2.0
407,2020-04-02,DC,"705,749",0.71,84.0,60.29,653.0,919.72,67.0,4417.0,1155.0,662.33,5070.0,7140.85,1222.0,0.0,0.0,0.0,0.0,12.0,16.9,1.0,1.0
408,2020-04-01,DC,"705,749",0.71,81.33,57.57,586.0,825.35,91.0,3262.0,0.0,345.67,3848.0,5419.72,91.0,0.0,0.0,0.0,0.0,11.0,15.49,2.0,2.0
409,2020-03-31,DC,"705,749",0.71,63.67,51.14,495.0,697.18,94.0,3262.0,580.0,414.0,3757.0,5291.55,674.0,0.0,0.0,0.0,0.0,9.0,12.68,0.0,1.67
410,2020-03-30,DC,"705,749",0.71,44.67,40.71,401.0,564.79,59.0,2682.0,213.0,306.33,3083.0,4342.25,272.0,0.0,0.0,0.0,0.0,9.0,12.68,4.0,2.0
411,2020-03-29,DC,"705,749",0.71,37.0,34.86,342.0,481.69,38.0,2469.0,258.0,318.0,2811.0,3959.15,296.0,0.0,0.0,0.0,0.0,5.0,7.04,1.0,0.67
412,2020-03-28,DC,"705,749",0.71,40.33,32.43,304.0,428.17,37.0,2211.0,314.0,303.0,2515.0,3542.25,351.0,0.0,0.0,0.0,0.0,4.0,5.63,1.0,0.67
413,2020-03-27,DC,"705,749",0.71,43.33,28.0,267.0,376.06,36.0,1897.0,271.0,277.33,2164.0,3047.89,307.0,0.0,0.0,0.0,0.0,3.0,4.23,0.0,0.33
414,2020-03-26,DC,"705,749",0.71,38.33,27.43,231.0,325.35,48.0,1626.0,203.0,209.33,1857.0,2615.49,251.0,0.0,0.0,0.0,0.0,3.0,4.23,1.0,0.33
415,2020-03-25,DC,"705,749",0.71,28.33,21.71,183.0,257.75,46.0,1423.0,228.0,183.67,1606.0,2261.97,274.0,0.0,0.0,0.0,0.0,2.0,2.82,0.0,0.33
416,2020-03-24,DC,"705,749",0.71,20.0,16.43,137.0,192.96,21.0,1195.0,82.0,249.67,1332.0,1876.06,103.0,0.0,0.0,0.0,0.0,2.0,2.82,0.0,0.33
417,2020-03-23,DC,"705,749",0.71,15.0,14.14,116.0,163.38,18.0,1113.0,156.0,219.0,1229.0,1730.99,174.0,0.0,0.0,0.0,0.0,2.0,2.82,1.0,0.33
418,2020-03-22,DC,"705,749",0.71,19.67,11.71,98.0,138.03,21.0,957.0,451.0,287.67,1055.0,1485.92,472.0,0.0,0.0,0.0,0.0,1.0,1.41,0.0,0.33
419,2020-03-21,DC,"705,749",0.71,15.33,9.57,77.0,108.45,6.0,506.0,5.0,138.0,583.0,821.13,11.0,0.0,0.0,0.0,0.0,1.0,1.41,0.0,0.33
420,2020-03-20,DC,"705,749",0.71,16.33,8.71,71.0,100.0,32.0,501.0,348.0,148.67,572.0,805.63,380.0,0.0,0.0,0.0,0.0,1.0,1.41,1.0,0.33
421,2020-03-19,DC,"705,749",0.71,7.33,4.14,39.0,54.93,8.0,153.0,15.0,26.33,192.0,270.42,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2020-03-18,DC,"705,749",0.71,5.0,3.71,31.0,43.66,9.0,138.0,34.0,24.67,169.0,238.03,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,2020-03-17,DC,"705,749",0.71,4.0,2.43,22.0,30.99,5.0,104.0,8.0,22.33,126.0,177.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,2020-03-16,DC,"705,749",0.71,2.33,2.29,17.0,23.94,1.0,96.0,17.0,27.67,113.0,159.15,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,2020-03-15,DC,"705,749",0.71,2.0,2.14,16.0,22.54,6.0,79.0,30.0,21.67,95.0,133.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,2020-03-14,DC,"705,749",0.71,1.67,1.43,10.0,14.08,0.0,49.0,29.0,11.33,59.0,83.1,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2020-03-13,DC,"705,749",0.71,1.67,1.43,10.0,14.08,0.0,20.0,0.0,2.67,30.0,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,2020-03-12,DC,"705,749",0.71,3.0,1.43,10.0,14.08,5.0,20.0,0.0,5.0,30.0,42.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,2020-03-11,DC,"705,749",0.71,1.33,0,5.0,7.04,0.0,20.0,3.0,4.67,25.0,35.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,2020-03-10,DC,"705,749",0.71,1.67,0,5.0,7.04,4.0,17.0,3.0,4.67,22.0,30.99,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2020-03-09,DC,"705,749",0.71,0.33,0,1.0,1.41,0.0,14.0,4.0,2.33,15.0,21.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,2020-03-08,DC,"705,749",0.71,0.33,0,1.0,1.41,1.0,10.0,2.0,1.67,11.0,15.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2020-03-07,DC,"705,749",0.71,0.0,0,0.0,0.0,0.0,8.0,0.0,0.67,8.0,11.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2020-03-06,DC,"705,749",0.71,0,0,0.0,0.0,0.0,8.0,2.0,0,8.0,11.27,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
435,2020-03-05,DC,"705,749",0.71,0,0,0.0,0.0,0.0,6.0,0.0,0,6.0,8.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
436,2020-04-28,DE,"973,764",0.97,333.0,234.86,4575.0,4716.49,413.0,16605.0,1151.0,1160.67,21180.0,21835.05,1564.0,0.0,0.0,0.0,0.0,137.0,141.24,12.0,8.33
437,2020-04-27,DE,"973,764",0.97,240.0,202.43,4162.0,4290.72,128.0,15454.0,239.0,745.67,19616.0,20222.68,367.0,0.0,0.0,0.0,0.0,125.0,128.87,5.0,8.33
438,2020-04-26,DE,"973,764",0.97,242.0,213.71,4034.0,4158.76,458.0,15215.0,1093.0,779.0,19249.0,19844.33,1551.0,0.0,0.0,0.0,0.0,120.0,123.71,8.0,9.33
439,2020-04-25,DE,"973,764",0.97,125.33,179.0,3576.0,3686.6,134.0,14122.0,185.0,381.67,17698.0,18245.36,319.0,0.0,0.0,0.0,0.0,112.0,115.46,12.0,7.67
440,2020-04-24,DE,"973,764",0.97,170.33,159.86,3442.0,3548.45,134.0,13937.0,333.0,241.0,17379.0,17916.49,467.0,0.0,0.0,0.0,0.0,100.0,103.09,8.0,6.0
441,2020-04-23,DE,"973,764",0.97,187.67,176.14,3308.0,3410.31,108.0,13604.0,251.0,147.33,16912.0,17435.05,359.0,0.0,0.0,0.0,0.0,92.0,94.85,3.0,6.67
442,2020-04-22,DE,"973,764",0.97,220.67,169.43,3200.0,3298.97,269.0,13353.0,-372.0,586.33,16553.0,17064.95,-103.0,0.0,0.0,0.0,0.0,89.0,91.75,7.0,7.33
443,2020-04-21,DE,"973,764",0.97,202.67,167.14,2931.0,3021.65,186.0,13725.0,0.0,879.67,16656.0,17171.13,186.0,0.0,0.0,0.0,0.0,82.0,84.54,10.0,7.0
444,2020-04-20,DE,"973,764",0.97,140.67,160.0,2745.0,2829.9,207.0,13725.0,1469.0,817.67,16470.0,16979.38,1676.0,0.0,0.0,0.0,0.0,72.0,74.23,5.0,3.67
445,2020-04-19,DE,"973,764",0.97,154.33,151.29,2538.0,2616.49,215.0,12256.0,562.0,481.33,14794.0,15251.55,777.0,0.0,0.0,0.0,0.0,67.0,69.07,6.0,5.0
446,2020-04-18,DE,"973,764",0.97,103.0,120.57,2323.0,2394.85,0.0,11694.0,0.0,305.0,14017.0,14450.52,0.0,0.0,0.0,0.0,0.0,61.0,62.89,0.0,5.0
447,2020-04-17,DE,"973,764",0.97,187.33,142.43,2323.0,2394.85,248.0,11694.0,419.0,571.0,14017.0,14450.52,667.0,0.0,0.0,0.0,0.0,61.0,62.89,9.0,6.67
448,2020-04-16,DE,"973,764",0.97,150.0,124.0,2075.0,2139.18,61.0,11275.0,187.0,510.0,13350.0,13762.89,248.0,0.0,0.0,0.0,0.0,52.0,53.61,6.0,5.67
449,2020-04-15,DE,"973,764",0.97,178.33,155.14,2014.0,2076.29,253.0,11088.0,545.0,666.33,13102.0,13507.22,798.0,0.0,0.0,0.0,0.0,46.0,47.42,5.0,4.33
450,2020-04-14,DE,"973,764",0.97,94.0,119.0,1761.0,1815.46,136.0,10543.0,348.0,400.33,12304.0,12684.54,484.0,0.0,0.0,0.0,0.0,41.0,42.27,6.0,2.67
451,2020-04-13,DE,"973,764",0.97,99.67,136.0,1625.0,1675.26,146.0,10195.0,571.0,26.33,11820.0,12185.57,717.0,0.0,0.0,0.0,0.0,35.0,36.08,2.0,4.0
452,2020-04-12,DE,"973,764",0.97,90.67,115.14,1479.0,1524.74,0.0,9624.0,0.0,404.33,11103.0,11446.39,0.0,0.0,0.0,0.0,0.0,33.0,34.02,0.0,3.33
453,2020-04-11,DE,"973,764",0.97,183.67,126.57,1479.0,1524.74,153.0,9624.0,-791.0,849.0,11103.0,11446.39,-638.0,0.0,0.0,0.0,0.0,33.0,34.02,10.0,5.67
454,2020-04-10,DE,"973,764",0.97,132.67,125.14,1326.0,1367.01,119.0,10415.0,1732.0,1061.67,11741.0,12104.12,1851.0,0.0,0.0,0.0,0.0,23.0,23.71,0.0,2.33
455,2020-04-09,DE,"973,764",0.97,178.0,116.29,1207.0,1244.33,279.0,8683.0,1055.0,965.33,9890.0,10195.88,1334.0,0.0,0.0,0.0,0.0,23.0,23.71,7.0,3.0
456,2020-04-08,DE,"973,764",0.97,85.0,80.0,928.0,956.7,0.0,7628.0,0.0,520.67,8556.0,8820.62,0.0,0.0,0.0,0.0,0.0,16.0,16.49,0.0,0.67
457,2020-04-07,DE,"973,764",0.97,111.67,87.0,928.0,956.7,255.0,7628.0,1307.0,696.33,8556.0,8820.62,1562.0,0.0,0.0,0.0,0.0,16.0,16.49,2.0,0.67
458,2020-04-06,DE,"973,764",0.97,74.33,58.43,673.0,693.81,0.0,6321.0,0.0,516.33,6994.0,7210.31,0.0,0.0,0.0,0.0,0.0,14.0,14.43,0.0,0.0
459,2020-04-05,DE,"973,764",0.97,93.33,63.0,673.0,693.81,80.0,6321.0,447.0,678.33,6994.0,7210.31,527.0,0.0,0.0,0.0,0.0,14.0,14.43,0.0,0.67
460,2020-04-04,DE,"973,764",0.97,75.0,54.14,593.0,611.34,143.0,5874.0,879.0,694.67,6467.0,6667.01,1022.0,0.0,0.0,0.0,0.0,14.0,14.43,0.0,1.0
461,2020-04-03,DE,"973,764",0.97,43.67,41.0,450.0,463.92,57.0,4995.0,429.0,476.67,5445.0,5613.4,486.0,0.0,0.0,0.0,0.0,14.0,14.43,2.0,1.33
462,2020-04-02,DE,"973,764",0.97,43.0,37.57,393.0,405.15,25.0,4566.0,551.0,826.33,4959.0,5112.37,576.0,0.0,0.0,0.0,0.0,12.0,12.37,1.0,2.0
463,2020-04-01,DE,"973,764",0.97,45.33,36.14,368.0,379.38,49.0,4015.0,319.0,1371.67,4383.0,4518.56,368.0,0.0,0.0,0.0,0.0,11.0,11.34,1.0,1.67
464,2020-03-31,DE,"973,764",0.97,35.0,32.57,319.0,328.87,55.0,3696.0,1480.0,1255.0,4015.0,4139.18,1535.0,0.0,0.0,0.0,0.0,10.0,10.31,4.0,2.33
465,2020-03-30,DE,"973,764",0.97,33.67,28.0,264.0,272.16,32.0,2216.0,2180.0,760.33,2480.0,2556.7,2212.0,0.0,0.0,0.0,0.0,6.0,6.19,0.0,1.33
466,2020-03-29,DE,"973,764",0.97,34.0,25.14,232.0,239.18,18.0,36.0,0.0,34.0,268.0,276.29,18.0,0.0,0.0,0.0,0.0,6.0,6.19,3.0,1.67
467,2020-03-28,DE,"973,764",0.97,33.0,24.14,214.0,220.62,51.0,36.0,0.0,33.0,250.0,257.73,51.0,0.0,0.0,0.0,0.0,3.0,3.09,1.0,1.0
468,2020-03-27,DE,"973,764",0.97,24.0,17.86,163.0,168.04,33.0,36.0,0.0,24.0,199.0,205.15,33.0,0.0,0.0,0.0,0.0,2.0,2.06,1.0,0.67
469,2020-03-26,DE,"973,764",0.97,20.67,14.29,130.0,134.02,15.0,36.0,0.0,20.67,166.0,171.13,15.0,0.0,0.0,0.0,0.0,1.0,1.03,1.0,0.33
470,2020-03-25,DE,"973,764",0.97,19.67,12.86,115.0,118.56,24.0,36.0,0.0,19.67,151.0,155.67,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,2020-03-24,DE,"973,764",0.97,15.33,10.71,91.0,93.81,23.0,36.0,0.0,15.33,127.0,130.93,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2020-03-23,DE,"973,764",0.97,10.0,8.57,68.0,70.1,12.0,36.0,0.0,10.0,104.0,107.22,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2020-03-22,DE,"973,764",0.97,8.67,7.14,56.0,57.73,11.0,36.0,0.0,8.67,92.0,94.85,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2020-03-21,DE,"973,764",0.97,6.67,5.57,45.0,46.39,7.0,36.0,0.0,6.67,81.0,83.51,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2020-03-20,DE,"973,764",0.97,7.33,4.86,38.0,39.18,8.0,36.0,0.0,7.33,74.0,76.29,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2020-03-19,DE,"973,764",0.97,7.33,3.71,30.0,30.93,5.0,36.0,0.0,7.33,66.0,68.04,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2020-03-18,DE,"973,764",0.97,6.33,3.43,25.0,25.77,9.0,36.0,0.0,6.33,61.0,62.89,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2020-03-17,DE,"973,764",0.97,3.33,2.29,16.0,16.49,8.0,36.0,0.0,3.33,52.0,53.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,2020-03-16,DE,"973,764",0.97,1.33,1.14,8.0,8.25,2.0,36.0,0.0,3.33,44.0,45.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2020-03-15,DE,"973,764",0.97,0.67,0.86,6.0,6.19,0.0,36.0,0.0,5.0,42.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,2020-03-14,DE,"973,764",0.97,1.67,0.86,6.0,6.19,2.0,36.0,6.0,8.0,42.0,43.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2020-03-13,DE,"973,764",0.97,1.33,0.57,4.0,4.12,0.0,30.0,7.0,5.67,34.0,35.05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,2020-03-12,DE,"973,764",0.97,1.33,0,4.0,4.12,3.0,23.0,6.0,4.0,27.0,27.84,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2020-03-11,DE,"973,764",0.97,0.33,0,1.0,1.03,1.0,17.0,0.0,2.67,18.0,18.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2020-03-10,DE,"973,764",0.97,0.0,0,0.0,0.0,0.0,17.0,2.0,2.33,17.0,17.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2020-03-09,DE,"973,764",0.97,0.0,0,0.0,0.0,0.0,15.0,5.0,1.67,15.0,15.46,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2020-03-08,DE,"973,764",0.97,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2020-03-07,DE,"973,764",0.97,0,0,0.0,0.0,0.0,10.0,0.0,0,10.0,10.31,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
489,2020-03-06,DE,"973,764",0.97,0,0,0.0,0.0,0.0,10.0,0.0,0,10.0,10.31,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
490,2020-04-28,FL,"21,477,737",21.48,669.0,764.43,32846.0,1529.14,708.0,334029.0,9704.0,11258.67,366875.0,17079.84,10412.0,5266.0,245.16,55.0,73.67,1154.0,53.72,53.0,26.33
491,2020-04-27,FL,"21,477,737",21.48,654.67,782.57,32138.0,1496.18,610.0,324325.0,11240.0,13168.0,356463.0,16595.11,11850.0,5211.0,242.6,56.0,107.67,1101.0,51.26,7.0,23.33
492,2020-04-26,FL,"21,477,737",21.48,898.67,790.29,31528.0,1467.78,689.0,313085.0,10825.0,15968.33,344613.0,16043.44,11514.0,5155.0,239.99,110.0,154.0,1094.0,50.93,19.0,38.33
493,2020-04-25,FL,"21,477,737",21.48,843.33,795.71,30839.0,1435.71,665.0,302260.0,15475.0,14824.0,333099.0,15507.4,16140.0,5045.0,234.87,157.0,192.0,1075.0,50.05,44.0,55.0
494,2020-04-24,FL,"21,477,737",21.48,893.0,865.0,30174.0,1404.75,1342.0,286785.0,18909.0,13300.0,316959.0,14756.01,20251.0,4888.0,227.56,195.0,217.67,1031.0,48.0,52.0,58.33
495,2020-04-23,FL,"21,477,737",21.48,724.0,847.86,28832.0,1342.27,523.0,267876.0,7558.0,10161.0,296708.0,13813.22,8081.0,4693.0,218.48,224.0,227.67,979.0,45.58,69.0,57.67
496,2020-04-22,FL,"21,477,737",21.48,771.0,828.29,28309.0,1317.92,814.0,260318.0,10754.0,10849.33,288627.0,13437.01,11568.0,4469.0,208.05,234.0,179.67,910.0,42.36,54.0,43.0
497,2020-04-21,FL,"21,477,737",21.48,742.0,875.43,27495.0,1280.03,835.0,249564.0,9999.0,10177.33,277059.0,12898.46,10834.0,4235.0,197.16,225.0,131.0,856.0,39.85,50.0,34.0
498,2020-04-20,FL,"21,477,737",21.48,847.0,865.57,26660.0,1241.15,664.0,239565.0,9482.0,10462.67,266225.0,12394.09,10146.0,4010.0,186.69,80.0,115.0,806.0,37.52,25.0,35.67
499,2020-04-19,FL,"21,477,737",21.48,1033.0,948.71,25996.0,1210.24,727.0,230083.0,8825.0,12277.0,256079.0,11921.74,9552.0,3930.0,182.96,88.0,156.67,781.0,36.36,27.0,45.0
500,2020-04-18,FL,"21,477,737",21.48,919.33,967.86,25269.0,1176.4,1150.0,221258.0,10540.0,11006.0,246527.0,11477.05,11690.0,3842.0,178.86,177.0,166.0,754.0,35.1,55.0,48.33
501,2020-04-17,FL,"21,477,737",21.48,917.33,941.14,24119.0,1122.86,1222.0,210718.0,14367.0,10552.33,234837.0,10932.82,15589.0,3665.0,170.62,205.0,201.67,699.0,32.54,53.0,54.0
502,2020-04-16,FL,"21,477,737",21.48,765.33,933.29,22897.0,1065.97,386.0,196351.0,5353.0,7680.33,219248.0,10207.08,5739.0,3460.0,161.08,116.0,209.0,646.0,30.07,37.0,54.33
503,2020-04-15,FL,"21,477,737",21.48,1052.0,1008.0,22511.0,1048.0,1144.0,190998.0,9185.0,10252.0,213509.0,9939.9,10329.0,3344.0,155.68,284.0,190.67,609.0,28.35,72.0,48.0
504,2020-04-14,FL,"21,477,737",21.48,957.67,945.71,21367.0,994.74,766.0,181813.0,6207.0,10082.33,203180.0,9459.03,6973.0,3060.0,142.46,227.0,133.0,537.0,25.0,54.0,33.0
505,2020-04-13,FL,"21,477,737",21.48,1023.33,1039.57,20601.0,959.08,1246.0,175606.0,12208.0,11125.67,196207.0,9134.4,13454.0,2833.0,131.89,61.0,115.33,483.0,22.49,18.0,31.0
506,2020-04-12,FL,"21,477,737",21.48,997.0,1029.14,19355.0,901.07,861.0,163398.0,8959.0,10068.0,182753.0,8508.05,9820.0,2772.0,129.05,111.0,168.0,465.0,21.65,27.0,37.0
507,2020-04-11,FL,"21,477,737",21.48,1013.0,1054.71,18494.0,860.99,963.0,154439.0,9140.0,9933.0,172933.0,8050.88,10103.0,2661.0,123.88,174.0,199.67,438.0,20.39,48.0,43.0
508,2020-04-10,FL,"21,477,737",21.48,928.0,1135.14,17531.0,816.15,1167.0,145299.0,9114.0,8222.67,162830.0,7580.54,10281.0,2487.0,115.78,219.0,162.67,390.0,18.16,36.0,31.33
509,2020-04-09,FL,"21,477,737",21.48,1013.33,1193.43,16364.0,761.82,909.0,136185.0,8506.0,9758.33,152549.0,7101.91,9415.0,2268.0,105.59,206.0,195.33,354.0,16.48,45.0,39.33
510,2020-04-08,FL,"21,477,737",21.48,1101.33,1214.29,15455.0,719.51,708.0,127679.0,4264.0,9910.0,143134.0,6663.59,4972.0,2062.0,96.0,63.0,163.33,309.0,14.39,13.0,30.33
511,2020-04-07,FL,"21,477,737",21.48,1212.0,1201.29,14747.0,686.55,1423.0,123415.0,13465.0,12031.67,138162.0,6432.12,14888.0,1999.0,93.06,317.0,179.0,296.0,13.78,60.0,35.0
