,Date,State,Population,Pop (mil),Total Positive Cases,Positive Cases %,Positives Increase,3 Day Pos Inc Avg,7 Day Pos Inc Avg,Positive Cases per Mil,Negative Cases,Negatives Increase,Total Tests,Testing %,Total Tests Increase,3 Day Testing Inc Avg,Tests per Mil,Tests per Mil/Positive Cases,Tests per Mil/Deaths,Total Hospitalized,Hospitalized %,Hospitalized Increase,3 Day Hospitalized Inc Avg,Hospitalized per Mil,Total Deaths,Death %,Deaths Increase,3 Day Deaths Inc Avg,Deaths per Mil,Deaths/Total Tests,Deaths/Positive Cases
2192,2020-03-10,PA,"12,801,989",12.8,12.0,0.0,2.0,2.67,0,0.94,0.0,0.0,12.0,0.0,2.0,2.67,0.94,0.08,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2020-03-09,PA,"12,801,989",12.8,10.0,0.0,4.0,2.67,0,0.78,0.0,0.0,10.0,0.0,4.0,2.67,0.78,0.08,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,2020-03-08,PA,"12,801,989",12.8,6.0,0.0,2.0,1.33,0,0.47,0.0,0.0,6.0,0.0,2.0,1.33,0.47,0.08,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,2020-03-07,PA,"12,801,989",12.8,4.0,0.0,2.0,0,0,0.31,0.0,0.0,4.0,0.0,2.0,0,0.31,0.08,inf,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2196,2020-03-06,PA,"12,801,989",12.8,2.0,0.0,0.0,0,0,0.16,0.0,0.0,2.0,0.0,0.0,0,0.16,0.08,inf,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2197,2020-04-30,RI,"1,059,361",1.06,8621.0,0.813,374.0,304.33,337.86,8133.02,55089.0,3171.0,63710.0,6.01,3545.0,2608.33,60103.77,6.97,225.95,896.0,0.025,146.0,59.33,845.28,266.0,0.025,15.0,11.0,250.94,0.42,3.09
2198,2020-04-29,RI,"1,059,361",1.06,8247.0,0.778,321.0,269.33,343.71,7780.19,51918.0,2151.0,60165.0,5.676,2472.0,2254.0,56759.43,6.88,226.13,750.0,0.024,18.0,19.67,707.55,251.0,0.024,12.0,8.33,236.79,0.42,3.04
2199,2020-04-28,RI,"1,059,361",1.06,7926.0,0.748,218.0,265.67,346.57,7477.36,49767.0,1590.0,57693.0,5.443,1808.0,2267.33,54427.36,6.87,227.73,732.0,0.023,14.0,52.0,690.57,239.0,0.023,6.0,8.0,225.47,0.41,3.02
2200,2020-04-27,RI,"1,059,361",1.06,7708.0,0.727,269.0,336.33,374.0,7271.7,48177.0,2213.0,55885.0,5.272,2482.0,2876.0,52721.7,6.84,226.27,718.0,0.022,27.0,47.33,677.36,233.0,0.022,7.0,10.33,219.81,0.42,3.02
2201,2020-04-26,RI,"1,059,361",1.06,7439.0,0.702,310.0,394.33,390.43,7017.92,45964.0,2202.0,53403.0,5.038,2512.0,2994.67,50380.19,6.77,222.92,691.0,0.021,115.0,38.33,651.89,226.0,0.021,11.0,12.33,213.21,0.42,3.04
2202,2020-04-25,RI,"1,059,361",1.06,7129.0,0.673,430.0,429.33,376.86,6725.47,43762.0,3204.0,50891.0,4.801,3634.0,3056.33,48010.38,6.73,223.3,576.0,0.02,0.0,0.0,543.4,215.0,0.02,13.0,11.33,202.83,0.42,3.02
2203,2020-04-24,RI,"1,059,361",1.06,6699.0,0.632,443.0,399.67,360.29,6319.81,40558.0,2395.0,47257.0,4.458,2838.0,2641.33,44582.08,6.66,220.7,576.0,0.019,0.0,0.0,543.4,202.0,0.019,13.0,10.33,190.57,0.43,3.02
2204,2020-04-23,RI,"1,059,361",1.06,6256.0,0.59,415.0,388.67,345.43,5901.89,38163.0,2282.0,44419.0,4.19,2697.0,2446.33,41904.72,6.7,221.72,576.0,0.018,0.0,81.67,543.4,189.0,0.018,8.0,11.33,178.3,0.43,3.02
2205,2020-04-22,RI,"1,059,361",1.06,5841.0,0.551,341.0,378.33,330.29,5510.38,35881.0,2048.0,41722.0,3.936,2389.0,2341.0,39360.38,6.74,217.46,576.0,0.017,0.0,81.67,543.4,181.0,0.017,10.0,10.33,170.75,0.43,3.1
2206,2020-04-21,RI,"1,059,361",1.06,5500.0,0.519,410.0,336.33,321.29,5188.68,33833.0,1843.0,39333.0,3.711,2253.0,2169.0,37106.6,6.75,217.0,576.0,0.016,245.0,81.67,543.4,171.0,0.016,16.0,11.33,161.32,0.43,3.11
2207,2020-04-20,RI,"1,059,361",1.06,5090.0,0.48,384.0,304.33,302.0,4801.89,31990.0,1997.0,37080.0,3.498,2381.0,2106.33,34981.13,6.87,225.68,331.0,0.015,0.0,0.0,312.26,155.0,0.015,5.0,12.33,146.23,0.42,3.05
2208,2020-04-19,RI,"1,059,361",1.06,4706.0,0.444,215.0,289.33,291.57,4439.62,29993.0,1658.0,34699.0,3.273,1873.0,2211.67,32734.91,6.96,218.23,331.0,0.014,0.0,0.0,312.26,150.0,0.014,13.0,15.0,141.51,0.43,3.19
2209,2020-04-18,RI,"1,059,361",1.06,4491.0,0.424,314.0,320.67,306.0,4236.79,28335.0,1751.0,32826.0,3.097,2065.0,2309.67,30967.92,6.9,226.04,331.0,0.013,0.0,0.0,312.26,137.0,0.013,19.0,16.67,129.25,0.42,3.05
2210,2020-04-17,RI,"1,059,361",1.06,4177.0,0.394,339.0,308.67,308.86,3940.57,26584.0,2358.0,30761.0,2.902,2697.0,2620.33,29019.81,6.95,245.93,331.0,0.011,0.0,0.0,312.26,118.0,0.011,13.0,12.67,111.32,0.38,2.82
2211,2020-04-16,RI,"1,059,361",1.06,3838.0,0.362,309.0,287.33,301.57,3620.75,24226.0,1858.0,28064.0,2.648,2167.0,2467.67,26475.47,6.9,252.15,331.0,0.01,0.0,0.0,312.26,105.0,0.01,18.0,10.67,99.06,0.37,2.74
2212,2020-04-15,RI,"1,059,361",1.06,3529.0,0.333,278.0,288.0,297.0,3329.25,22368.0,2719.0,25897.0,2.443,2997.0,1849.0,24431.13,6.92,280.82,331.0,0.008,0.0,110.33,312.26,87.0,0.008,7.0,8.0,82.08,0.34,2.47
2213,2020-04-14,RI,"1,059,361",1.06,3251.0,0.307,275.0,300.67,288.71,3066.98,19649.0,1964.0,22900.0,2.16,2239.0,1564.33,21603.77,6.65,270.05,331.0,0.008,0.0,110.33,312.26,80.0,0.008,7.0,8.0,75.47,0.35,2.46
2214,2020-04-13,RI,"1,059,361",1.06,2976.0,0.281,311.0,320.33,270.57,2807.55,17685.0,0.0,20661.0,1.949,311.0,2121.67,19491.51,6.55,267.01,331.0,0.007,331.0,110.33,312.26,73.0,0.007,10.0,8.0,68.87,0.35,2.45
2215,2020-04-12,RI,"1,059,361",1.06,2665.0,0.251,316.0,312.67,249.0,2514.15,17685.0,1827.0,20350.0,1.92,2143.0,2647.0,19198.11,7.2,304.73,0.0,0.006,0.0,0.0,0.0,63.0,0.006,7.0,6.67,59.43,0.31,2.36
2216,2020-04-11,RI,"1,059,361",1.06,2349.0,0.222,334.0,299.67,220.43,2216.04,15858.0,3577.0,18207.0,1.718,3911.0,2025.0,17176.42,7.31,306.72,0.0,0.005,0.0,0.0,0.0,56.0,0.005,7.0,7.0,52.83,0.31,2.38
2217,2020-04-10,RI,"1,059,361",1.06,2015.0,0.19,288.0,261.67,186.57,1900.94,12281.0,1599.0,14296.0,1.349,1887.0,1329.67,13486.79,6.69,275.24,0.0,0.005,0.0,0.0,0.0,49.0,0.005,6.0,6.33,46.23,0.34,2.43
2218,2020-04-09,RI,"1,059,361",1.06,1727.0,0.163,277.0,215.0,152.86,1629.25,10682.0,0.0,12409.0,1.171,277.0,1309.33,11706.6,6.78,272.25,0.0,0.004,0.0,0.0,0.0,43.0,0.004,8.0,5.33,40.57,0.35,2.49
2219,2020-04-08,RI,"1,059,361",1.06,1450.0,0.137,220.0,176.0,126.29,1367.92,10682.0,1605.0,12132.0,1.145,1825.0,1650.33,11445.28,7.89,327.01,0.0,0.003,0.0,0.0,0.0,35.0,0.003,5.0,3.33,33.02,0.29,2.41
2220,2020-04-07,RI,"1,059,361",1.06,1230.0,0.116,148.0,141.33,105.86,1160.38,9077.0,1678.0,10307.0,0.972,1826.0,1305.67,9723.58,7.91,324.12,0.0,0.003,0.0,0.0,0.0,30.0,0.003,3.0,4.33,28.3,0.29,2.44
2221,2020-04-06,RI,"1,059,361",1.06,1082.0,0.102,160.0,124.33,97.14,1020.75,7399.0,1140.0,8481.0,0.8,1300.0,971.67,8000.94,7.39,296.33,0.0,0.003,0.0,0.0,0.0,27.0,0.003,2.0,4.33,25.47,0.32,2.5
2222,2020-04-05,RI,"1,059,361",1.06,922.0,0.087,116.0,88.33,89.71,869.81,6259.0,675.0,7181.0,0.677,791.0,704.0,6774.53,7.35,270.98,0.0,0.002,0.0,0.0,0.0,25.0,0.002,8.0,4.33,23.58,0.35,2.71
2223,2020-04-04,RI,"1,059,361",1.06,806.0,0.076,97.0,80.0,81.0,760.38,5584.0,727.0,6390.0,0.603,824.0,664.33,6028.3,7.48,354.61,0.0,0.002,0.0,0.0,0.0,17.0,0.002,3.0,2.33,16.04,0.27,2.11
2224,2020-04-03,RI,"1,059,361",1.06,709.0,0.067,52.0,73.33,72.29,668.87,4857.0,445.0,5566.0,0.525,497.0,533.67,5250.94,7.41,375.07,0.0,0.001,0.0,0.0,0.0,14.0,0.001,2.0,2.0,13.21,0.25,1.97
2225,2020-04-02,RI,"1,059,361",1.06,657.0,0.062,91.0,85.0,70.29,619.81,4412.0,581.0,5069.0,0.478,672.0,493.33,4782.08,7.28,398.51,0.0,0.001,0.0,0.0,0.0,12.0,0.001,2.0,2.67,11.32,0.24,1.83
2226,2020-04-01,RI,"1,059,361",1.06,566.0,0.053,77.0,90.67,62.0,533.96,3831.0,355.0,4397.0,0.415,432.0,421.0,4148.11,7.33,414.81,0.0,0.001,0.0,0.0,0.0,10.0,0.001,2.0,2.33,9.43,0.23,1.77
2227,2020-03-31,RI,"1,059,361",1.06,489.0,0.046,87.0,83.33,52.14,461.32,3476.0,289.0,3965.0,0.374,376.0,395.0,3740.57,7.65,467.57,0.0,0.001,0.0,0.0,0.0,8.0,0.001,4.0,2.67,7.55,0.2,1.64
2228,2020-03-30,RI,"1,059,361",1.06,402.0,0.038,108.0,66.33,42.29,379.25,3187.0,347.0,3589.0,0.339,455.0,360.0,3385.85,8.42,846.46,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.33,3.77,0.11,1.0
2229,2020-03-29,RI,"1,059,361",1.06,294.0,0.028,55.0,43.0,30.14,277.36,2840.0,299.0,3134.0,0.296,354.0,569.0,2956.6,10.06,985.53,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.83,0.1,1.02
2230,2020-03-28,RI,"1,059,361",1.06,239.0,0.023,36.0,35.67,24.71,225.47,2541.0,235.0,2780.0,0.262,271.0,462.0,2622.64,10.97,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,2020-03-27,RI,"1,059,361",1.06,203.0,0.019,38.0,26.33,21.29,191.51,2306.0,1044.0,2509.0,0.237,1082.0,395.0,2366.98,11.66,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,2020-03-26,RI,"1,059,361",1.06,165.0,0.016,33.0,19.67,17.29,155.66,1262.0,0.0,1427.0,0.135,33.0,59.33,1346.23,8.16,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,2020-03-25,RI,"1,059,361",1.06,132.0,0.012,8.0,16.33,14.14,124.53,1262.0,62.0,1394.0,0.132,70.0,126.33,1315.09,9.96,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,2020-03-24,RI,"1,059,361",1.06,124.0,0.012,18.0,19.33,14.43,116.98,1200.0,57.0,1324.0,0.125,75.0,132.0,1249.06,10.07,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,2020-03-23,RI,"1,059,361",1.06,106.0,0.01,23.0,17.33,12.14,100.0,1143.0,211.0,1249.0,0.118,234.0,131.67,1178.3,11.12,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,2020-03-22,RI,"1,059,361",1.06,83.0,0.008,17.0,13.0,9.0,78.3,932.0,70.0,1015.0,0.096,87.0,105.67,957.55,11.54,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,2020-03-21,RI,"1,059,361",1.06,66.0,0.006,12.0,11.0,6.57,62.26,862.0,62.0,928.0,0.088,74.0,118.33,875.47,13.26,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,2020-03-20,RI,"1,059,361",1.06,54.0,0.005,10.0,10.33,5.71,50.94,800.0,146.0,854.0,0.081,156.0,142.67,805.66,14.92,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,2020-03-19,RI,"1,059,361",1.06,44.0,0.004,11.0,7.67,5.57,41.51,654.0,114.0,698.0,0.066,125.0,123.0,658.49,14.97,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,2020-03-18,RI,"1,059,361",1.06,33.0,0.003,10.0,4.33,4.0,31.13,540.0,137.0,573.0,0.054,147.0,94.0,540.57,16.38,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,2020-03-17,RI,"1,059,361",1.06,23.0,0.002,2.0,1.0,2.86,21.7,403.0,95.0,426.0,0.04,97.0,69.33,401.89,17.47,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,2020-03-16,RI,"1,059,361",1.06,21.0,0.002,1.0,2.33,2.57,19.81,308.0,37.0,329.0,0.031,38.0,57.67,310.38,14.78,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,2020-03-15,RI,"1,059,361",1.06,20.0,0.002,0.0,5.0,2.43,18.87,271.0,73.0,291.0,0.027,73.0,64.0,274.53,13.73,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,2020-03-14,RI,"1,059,361",1.06,20.0,0.002,6.0,5.0,2.57,18.87,198.0,56.0,218.0,0.021,62.0,39.67,205.66,10.28,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,2020-03-13,RI,"1,059,361",1.06,14.0,0.001,9.0,3.67,1.57,13.21,142.0,48.0,156.0,0.015,57.0,31.67,147.17,10.51,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,2020-03-12,RI,"1,059,361",1.06,5.0,0.0,0.0,0.67,0.43,4.72,94.0,0.0,99.0,0.009,0.0,22.0,93.4,18.68,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,2020-03-11,RI,"1,059,361",1.06,5.0,0.0,2.0,0.67,0.43,4.72,94.0,36.0,99.0,0.009,38.0,22.0,93.4,18.68,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,2020-03-10,RI,"1,059,361",1.06,3.0,0.0,0.0,0.33,0.14,2.83,58.0,28.0,61.0,0.006,28.0,9.67,57.55,19.18,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,2020-03-09,RI,"1,059,361",1.06,3.0,0.0,0.0,0.0,0.29,2.83,30.0,0.0,33.0,0.003,0.0,4.33,31.13,10.38,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,2020-03-08,RI,"1,059,361",1.06,3.0,0.0,1.0,0.33,0.29,2.83,30.0,0.0,33.0,0.003,1.0,4.67,31.13,10.38,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,2020-03-07,RI,"1,059,361",1.06,2.0,0.0,-1.0,0.0,0,1.89,30.0,13.0,32.0,0.003,12.0,6.33,30.19,15.1,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,2020-03-06,RI,"1,059,361",1.06,3.0,0.0,1.0,0.33,0,2.83,17.0,0.0,20.0,0.002,1.0,4.0,18.87,6.29,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,2020-03-05,RI,"1,059,361",1.06,2.0,0.0,0.0,0.33,0,1.89,17.0,6.0,19.0,0.002,6.0,6.0,17.92,8.96,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,2020-03-04,RI,"1,059,361",1.06,2.0,0.0,0.0,0.33,0,1.89,11.0,5.0,13.0,0.001,5.0,4.0,12.26,6.13,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,2020-03-03,RI,"1,059,361",1.06,2.0,0.0,1.0,0.33,0,1.89,6.0,6.0,8.0,0.001,7.0,2.33,7.55,3.78,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,2020-03-02,RI,"1,059,361",1.06,1.0,0.0,0.0,0,0,0.94,0.0,0.0,1.0,0.0,0.0,0,0.94,0.94,inf,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2257,2020-03-01,RI,"1,059,361",1.06,1.0,0.0,0.0,0,0,0.94,0.0,0.0,1.0,0.0,0.0,0,0.94,0.94,inf,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2258,2020-04-30,SC,"5,148,714",5.15,6095.0,0.118,214.0,201.67,168.29,1183.5,50417.0,2081.0,56512.0,1.097,2295.0,1917.0,10973.2,1.8,44.97,1000.0,0.005,0.0,18.67,194.17,244.0,0.005,41.0,23.33,47.38,0.43,4.0
2259,2020-04-29,SC,"5,148,714",5.15,5881.0,0.114,268.0,130.33,160.0,1141.94,48336.0,1804.0,54217.0,1.053,2072.0,1152.0,10527.57,1.79,51.86,1000.0,0.004,56.0,18.67,194.17,203.0,0.004,26.0,9.67,39.42,0.37,3.45
2260,2020-04-28,SC,"5,148,714",5.15,5613.0,0.109,123.0,120.0,167.71,1089.9,46532.0,1261.0,52145.0,1.013,1384.0,1043.67,10125.24,1.8,57.2,944.0,0.003,0.0,0.0,183.3,177.0,0.003,3.0,3.67,34.37,0.34,3.15
2261,2020-04-27,SC,"5,148,714",5.15,5490.0,0.107,0.0,191.0,159.0,1066.02,45271.0,0.0,50761.0,0.986,0.0,2099.33,9856.5,1.8,56.65,944.0,0.003,0.0,35.67,183.3,174.0,0.003,0.0,8.0,33.79,0.34,3.17
2262,2020-04-26,SC,"5,148,714",5.15,5490.0,0.107,237.0,191.0,159.0,1066.02,45271.0,1510.0,50761.0,0.986,1747.0,2099.33,9856.5,1.8,56.65,944.0,0.003,0.0,35.67,183.3,174.0,0.003,8.0,8.0,33.79,0.34,3.17
2263,2020-04-25,SC,"5,148,714",5.15,5253.0,0.102,336.0,164.0,143.86,1020.0,43761.0,4215.0,49014.0,0.952,4551.0,1967.67,9517.28,1.81,57.33,944.0,0.003,107.0,35.67,183.3,166.0,0.003,16.0,8.67,32.23,0.34,3.16
2264,2020-04-24,SC,"5,148,714",5.15,4917.0,0.095,0.0,159.33,140.86,954.76,39546.0,0.0,44463.0,0.863,0.0,1062.0,8633.59,1.76,57.56,837.0,0.003,0.0,20.33,162.52,150.0,0.003,0.0,8.67,29.13,0.34,3.05
2265,2020-04-23,SC,"5,148,714",5.15,4917.0,0.095,156.0,180.0,180.14,954.76,39546.0,1196.0,44463.0,0.863,1352.0,1327.67,8633.59,1.76,57.56,837.0,0.003,0.0,20.33,162.52,150.0,0.003,10.0,10.0,29.13,0.34,3.05
2266,2020-04-22,SC,"5,148,714",5.15,4761.0,0.092,322.0,128.0,157.86,924.47,38350.0,1512.0,43111.0,0.837,1834.0,877.0,8371.07,1.76,59.79,837.0,0.003,61.0,20.33,162.52,140.0,0.003,16.0,6.67,27.18,0.32,2.94
2267,2020-04-21,SC,"5,148,714",5.15,4439.0,0.086,62.0,64.33,126.57,861.94,36838.0,735.0,41277.0,0.801,797.0,814.67,8014.95,1.81,64.64,776.0,0.002,0.0,0.0,150.68,124.0,0.002,4.0,1.67,24.08,0.3,2.79
2268,2020-04-20,SC,"5,148,714",5.15,4377.0,0.085,0.0,148.67,151.14,849.9,36103.0,0.0,40480.0,0.786,0.0,1398.67,7860.19,1.8,65.5,776.0,0.002,0.0,33.67,150.68,120.0,0.002,0.0,3.67,23.3,0.3,2.74
2269,2020-04-19,SC,"5,148,714",5.15,4377.0,0.085,131.0,240.33,151.14,849.9,36103.0,1516.0,40480.0,0.786,1647.0,1915.67,7860.19,1.8,65.5,776.0,0.002,0.0,33.67,150.68,120.0,0.002,1.0,4.33,23.3,0.3,2.74
2270,2020-04-18,SC,"5,148,714",5.15,4246.0,0.082,315.0,196.67,148.43,824.47,34587.0,2234.0,38833.0,0.754,2549.0,1366.67,7540.39,1.78,63.36,776.0,0.002,101.0,33.67,150.68,119.0,0.002,10.0,4.0,23.11,0.31,2.8
2271,2020-04-17,SC,"5,148,714",5.15,3931.0,0.076,275.0,126.0,123.71,763.3,32353.0,1276.0,36284.0,0.705,1551.0,804.0,7045.44,1.79,64.64,675.0,0.002,0.0,0.0,131.07,109.0,0.002,2.0,4.0,21.17,0.3,2.77
2272,2020-04-16,SC,"5,148,714",5.15,3656.0,0.071,0.0,112.33,123.43,709.9,31077.0,0.0,34733.0,0.674,0.0,1102.67,6744.27,1.84,63.03,675.0,0.002,0.0,59.67,131.07,107.0,0.002,0.0,8.33,20.78,0.31,2.93
2273,2020-04-15,SC,"5,148,714",5.15,3656.0,0.071,103.0,112.33,157.71,709.9,31077.0,758.0,34733.0,0.674,861.0,1102.67,6744.27,1.84,63.03,675.0,0.002,0.0,59.67,131.07,107.0,0.002,10.0,8.33,20.78,0.31,2.93
2274,2020-04-14,SC,"5,148,714",5.15,3553.0,0.069,234.0,115.33,162.29,689.9,30319.0,2213.0,33872.0,0.658,2447.0,1259.67,6577.09,1.85,67.81,675.0,0.002,179.0,59.67,131.07,97.0,0.002,15.0,5.67,18.83,0.29,2.73
2275,2020-04-13,SC,"5,148,714",5.15,3319.0,0.064,0.0,84.67,181.43,644.47,28106.0,0.0,31425.0,0.61,0.0,1080.67,6101.94,1.84,74.41,496.0,0.002,0.0,0.0,96.31,82.0,0.002,0.0,3.33,15.92,0.26,2.47
2276,2020-04-12,SC,"5,148,714",5.15,3319.0,0.064,112.0,175.67,181.43,644.47,28106.0,1220.0,31425.0,0.61,1332.0,1352.67,6101.94,1.84,74.41,496.0,0.002,0.0,85.0,96.31,82.0,0.002,2.0,5.0,15.92,0.26,2.47
2277,2020-04-11,SC,"5,148,714",5.15,3207.0,0.062,142.0,218.33,184.29,622.72,26886.0,1768.0,30093.0,0.584,1910.0,1819.67,5843.3,1.82,73.04,496.0,0.002,0.0,85.0,96.31,80.0,0.002,8.0,5.67,15.53,0.27,2.49
2278,2020-04-10,SC,"5,148,714",5.15,3065.0,0.06,273.0,216.0,215.86,595.15,25118.0,543.0,28183.0,0.547,816.0,1501.0,5472.43,1.79,76.01,496.0,0.001,255.0,85.0,96.31,72.0,0.001,5.0,7.0,13.98,0.26,2.35
2279,2020-04-09,SC,"5,148,714",5.15,2792.0,0.054,240.0,247.67,176.86,542.14,24575.0,2493.0,27367.0,0.531,2733.0,2797.0,5313.98,1.9,79.31,241.0,0.001,0.0,0.0,46.8,67.0,0.001,4.0,7.67,13.01,0.24,2.4
2280,2020-04-08,SC,"5,148,714",5.15,2552.0,0.05,135.0,167.67,179.86,495.53,22082.0,819.0,24634.0,0.478,954.0,1886.0,4783.3,1.87,75.93,241.0,0.001,0.0,0.0,46.8,63.0,0.001,12.0,6.33,12.23,0.26,2.47
2281,2020-04-07,SC,"5,148,714",5.15,2417.0,0.047,368.0,166.67,190.57,469.32,21263.0,4336.0,23680.0,0.46,4704.0,1788.67,4598.06,1.9,90.16,241.0,0.001,0.0,0.0,46.8,51.0,0.001,7.0,3.67,9.9,0.22,2.11
2282,2020-04-06,SC,"5,148,714",5.15,2049.0,0.04,0.0,165.0,160.57,397.86,16927.0,0.0,18976.0,0.368,0.0,3993.67,3684.66,1.8,83.74,241.0,0.001,0.0,0.0,46.8,44.0,0.001,0.0,4.33,8.54,0.23,2.15
2283,2020-04-05,SC,"5,148,714",5.15,2049.0,0.04,132.0,165.0,182.14,397.86,16927.0,530.0,18976.0,0.368,662.0,3993.67,3684.66,1.8,83.74,241.0,0.001,0.0,-218.33,46.8,44.0,0.001,4.0,4.33,8.54,0.23,2.15
2284,2020-04-04,SC,"5,148,714",5.15,1917.0,0.037,363.0,208.0,196.86,372.23,16397.0,10956.0,18314.0,0.356,11319.0,3996.0,3556.12,1.86,88.9,241.0,0.001,0.0,-36.0,46.8,40.0,0.001,9.0,4.67,7.77,0.22,2.09
2285,2020-04-03,SC,"5,148,714",5.15,1554.0,0.03,0.0,157.0,156.86,301.75,5441.0,0.0,6995.0,0.136,0.0,432.0,1358.25,0.87,43.81,241.0,0.001,-655.0,-6.0,46.8,31.0,0.001,0.0,3.0,6.02,0.44,1.99
2286,2020-04-02,SC,"5,148,714",5.15,1554.0,0.03,261.0,209.67,156.86,301.75,5441.0,408.0,6995.0,0.136,669.0,636.67,1358.25,0.87,43.81,896.0,0.001,547.0,255.67,173.98,31.0,0.001,5.0,4.33,6.02,0.44,1.99
2287,2020-04-01,SC,"5,148,714",5.15,1293.0,0.025,210.0,173.0,124.14,251.07,5033.0,417.0,6326.0,0.123,627.0,845.67,1228.35,0.95,47.24,349.0,0.001,90.0,73.33,67.77,26.0,0.001,4.0,3.33,5.05,0.41,2.01
2288,2020-03-31,SC,"5,148,714",5.15,1083.0,0.021,158.0,181.33,112.14,210.29,4616.0,456.0,5699.0,0.111,614.0,917.33,1106.6,1.02,50.3,259.0,0.0,130.0,43.33,50.29,22.0,0.0,4.0,3.0,4.27,0.39,2.03
2289,2020-03-30,SC,"5,148,714",5.15,925.0,0.018,151.0,156.33,89.57,179.61,4160.0,1145.0,5085.0,0.099,1296.0,774.0,987.38,1.07,54.85,129.0,0.0,0.0,6.67,25.05,18.0,0.0,2.0,3.0,3.5,0.35,1.95
2290,2020-03-29,SC,"5,148,714",5.15,774.0,0.015,235.0,106.0,82.71,150.29,3015.0,607.0,3789.0,0.074,842.0,342.0,735.73,0.95,45.98,129.0,0.0,0.0,6.67,25.05,16.0,0.0,3.0,2.33,3.11,0.42,2.07
2291,2020-03-28,SC,"5,148,714",5.15,539.0,0.01,83.0,38.33,55.29,104.66,2408.0,101.0,2947.0,0.057,184.0,73.33,572.23,1.06,44.02,129.0,0.0,20.0,9.0,25.05,13.0,0.0,4.0,2.0,2.52,0.44,2.41
2292,2020-03-27,SC,"5,148,714",5.15,456.0,0.009,0.0,52.67,53.57,88.54,2307.0,0.0,2763.0,0.054,0.0,151.0,536.5,1.18,59.61,109.0,0.0,0.0,36.33,21.17,9.0,0.0,0.0,1.33,1.75,0.33,1.97
